name,latitude,longitude,slope_degrees
Lee Scheme,51.89,-8.61,3.350290298461914
Liffey Scheme / Poulaphouca,53.1233,-6.5058,0.0
Turlough hill Turlough Hill Unit 1 - Turlough Hill (Tomaneena) Pumped Storage Hydroelectric Power Plant Ireland,53.0280556,-6.3930556,10.233256340026855
 Valsoera - Telessio,45.487814,7.395236,14.73137378692627
Acceglio,44.474627,6.990918,15.05597972869873
Acquoria,41.960922,12.798884,6.188169479370117
Agordo,46.2855556,12.0375,12.414326667785645
Agri,40.289012,16.139079,11.510627746582031
Ala,45.758995,11.000182,3.20667028427124
Alanno,42.295438,13.971105,8.224699020385742
Albano,46.131588,9.280837,6.748144626617432
Albi Magisano,39.01339,16.6279,12.8633394241333
Anapo c.le UP_ANAPO_C.L_1 - Anapo Pumped Storage Power Plant Italy,37.115761,15.137157,6.516382217407227
"Andonno c,",44.314628,7.482432,7.686151504516602
Ardenno,46.164292,9.644944,1.8544546365737915
Arsie',45.983007,11.758295,7.644137382507324
Ascoli porta romana,42.85527778,13.56527778,8.201793670654297
Aventino,42.004033,14.156813,8.15522289276123
Avise UP_AVISE_1,45.700913,7.193059,9.71742343902588
Balsorano,41.80388889,13.55888889,6.907768726348877
Barca cle,40.2333333,15.2333333,6.928210258483887
Barcis,46.1597222,12.6594444,6.1924333572387695
Bardonecchia,45.07972222,6.71055556,9.39878273010254
Bardonetto - Pont,45.40861111,7.48722222,13.877812385559082
Bargi UP_BARGI_CEN_1,44.117039,11.04338,9.536441802978516
Baschi,42.672832,12.21796,6.567968845367432
Battiggio,45.98305556,8.12694444,15.835012435913086
Bergkristall Stieber,46.827532,11.169127,15.748455047607422
Boazzo,45.947196,10.62107,20.170860290527344
Boffetto,46.15833333,9.93805556,8.720577239990234
Bolognano,42.24638889,13.95388889,4.079948425292969
Bordogna,45.95083333,9.71277778,15.45041561126709
Braulio,46.51472222,10.40361111,22.25533676147461
Bressanone,46.71503251,11.65597916,2.810208559036255
Brossasco,44.56722222,7.3525,11.247124671936035
Brunico,46.79343,11.983386,9.438746452331545
Bussento,40.1304,15.511,10.653762817382812
Bussolengo,45.47833333,10.8425,3.604074954986572
Cadarese,46.262983,8.327813,15.095087051391602
Caffaro,45.82078451,10.52706957,7.555563926696777
Cairo Montenotte,44.3938,8.2787,5.580663204193115
Calice,46.09518,8.28085,9.591267585754396
Calore,40.97333333,14.98361111,5.774668216705322
Campliccioli,46.060376,8.114612,8.289056777954102
Campo,46.221592,9.449839,4.440001487731934
Campo moro,46.2695803,9.8720987,16.059226989746094
Caneva,45.96861111,12.44138889,4.123202323913574
Canterno,43.475754,12.628657,6.092036724090576
Caoria,46.2,11.6833333,18.7224349975586
Capriati UP_CAPRIATI_1,41.476824,14.128279,2.881370782852173
Cardano UP_CARDANO_1,46.494973,11.395485,15.22175121307373
Carona,46.02139,9.78285,18.18448829650879
Caroso Borzonasca,44.42463,9.395171,16.80364990234375
Cassino,41.55333333,13.83944444,7.498892307281494
Castel giubileo,41.98833333,12.4975,3.29218864440918
Castel madama,41.973522,12.868485,8.097566604614258
Castelbello,46.628316,10.906664,5.184421062469482
Casteldelf,44.58963,7.069818,10.510860443115234
Castelletto,45.96972222,12.35138889,3.65026593208313
Castrocucco,39.9896,15.8081,14.488746643066406
Casuzze,38.07333333,13.36,10.984670639038086
Cavilla,45.919705,11.730896,11.26232624053955
Cencenighe,46.343118,11.973394,9.063867568969728
Centrale Rusca,45.529214,9.533849,2.750308990478516
Centrale Santu Miali,39.5366292,8.9544651,9.90182876586914
Centrale Uvini Monte Su Rei,39.599699,9.257067,12.707119941711426
Centrale di Airole,43.869813,7.549187,21.949127197265625
Centrale di Ampezzo,46.4277312,12.7834987,16.230741500854492
Centrale di Aymavilles,45.710407,7.253837,6.803267955780029
Centrale di Bard,45.604446,7.746439,23.562868118286133
Centrale di Bevera,43.822105,7.579253,6.822073459625244
Centrale di Canistro,41.9407659,13.4028744,14.12351417541504
Centrale di Casteldoria,40.889793,8.893944,12.479357719421388
Centrale di Contrasto Adrano,37.65189,14.805299,3.5244336128234863
Centrale di Covalou,45.7743331,7.5951308,16.101701736450195
Centrale di Faubourg,45.716877,6.945111,10.523736000061035
Centrale di Grosio,46.292,10.266,8.409053802490234
Centrale di Isollaz,45.6892628,7.71111,8.502224922180176
Centrale di Premadio - S. Giacomo,46.4862865,10.3492706,16.70468521118164
Centrale di Prestone,46.392704,9.353384,15.974981307983398
Centrale di Rezzalasco,46.348831,10.355053,7.0813889503479
Centrale di San Bernardo,46.3420087,9.3687663,13.920212745666504
Ceprano,41.54571751,13.51472855,3.3731777667999268
Ceresole - Rosone (Locana),45.435348,7.418466,16.772750854492188
Champagne,45.701758,7.2079,15.06557846069336
Chatillon,45.74472222,7.59305556,11.483251571655272
Chavonne,45.6999,7.2193,11.24158763885498
Chiavenna,46.307194,9.395236,5.426060676574707
Chievo,45.45,10.9333333,1.370375394821167
Chievolis,46.3111111,12.7891667,12.783573150634766
Chiotas entracque,44.1775758,7.4165053,23.796009063720703
Cimego UP_CIMEGO_1,45.923109,10.628414,12.786541938781738
Cividate,45.942493,10.277462,6.824496746063232
Cogolo,46.362907,10.672964,14.589393615722656
Comunacqua,41.863023,13.250095,12.223576545715332
Comunanza,42.957348,13.412282,8.002676010131836
Corenno,46.075987,9.304638,3.609651565551758
Corfino,44.13195,10.410998,2.6600284576416016
Coscile,39.809603,16.163285,5.310759544372559
Crego,46.24638889,8.33166667,12.124382019042969
Creva,46.15,8.3,7.051724433898926
Curon,46.808317,10.542652,13.91494369506836
Darfo,45.893791,10.185661,6.678338050842285
Dezzo di Scalve (derivazione Dezzo),45.983092,10.10006,20.12767791748047
Dossi,46.0299,9.984,21.97716522216797
Edison ARMISA (UP_ALTOADDA_1),46.176359,9.982129,8.460006713867188
Edison Angelo Bertini Paderno,45.6647544,9.4833148,7.21213436126709
Edison Belviso,46.160817,10.086202,6.079431056976318
Edison Carlo Esterle Cornate D'Adda,45.6540043,9.4847369,6.199814796447754
Edison Ganda,46.14055556,10.12361111,21.213054656982425
Edison Publino (UP_ALTOADDA_1),46.150244,9.818459,9.49759578704834
Edison Sonico,46.161206,10.352905,6.547311782836914
Edison VEDELLO (UP_ALTOADDA_1),46.15944,9.929995,9.871935844421388
Edison VENINA (UP_ALTOADDA_1),46.1608,9.9238,8.984618186950684
Edison ZAPPELLO (UP_ALTOADDA_1),46.159346,9.930337,9.569602966308594
Edolo UP_EDOLO_1 - Edolo Pumped Storage Hydroelectric Power Plant Italy,46.172153,10.344367,8.939425468444824
Entracque rovina UP_ETQ_ROVINA_1 - Entracque Chiotas-Piastra Pumped Storage Power Plant Italy,44.22573,7.39012,11.559398651123049
Fadalto UP_FADALTO_1,46.028439,12.300677,12.035811424255373
Farfa,42.2181,12.6929,6.4773030281066895
Farigliano,44.509523,7.912195,3.497396945953369
Farneta,44.3616,10.5816,12.721193313598633
Fedio,44.315526,7.298728,5.173445701599121
Fenestrelle,45.03594,7.049409,12.180253028869627
Fondovalle,46.376886,8.425713,10.36261749267578
Forno zoldo,46.34083333,12.20111111,19.07034492492676
Fucine,45.239148,7.375412,9.769142150878906
Furlo,43.683959,12.644054,2.1816341876983643
GALLETO,42.5427,12.7208,8.577128410339355
Gallicano,44.057349,10.4452,4.377031326293945
Gardona,46.597121,11.530879,12.988265991210938
Gargnano UP_GARGNANO_1,45.703881,10.686097,14.203834533691406
Gaudalami - Piana degli Albanesi,37.9937488,13.2882915,5.231395721435547
Gerosa,42.957348,13.412282,8.002676010131836
Goglio devero,46.260882,8.320213,11.288888931274414
Gordona,46.292293,9.365335,7.124887466430664
Gravedona,46.146389,9.300937,5.78766679763794
Gressoney,45.829667,7.82321,12.958842277526855
Grigno,46.016007,11.636892,9.650680541992188
Grosotto Boscaccia,46.283001,10.259756,8.059459686279297
Hone,45.613561,7.738513,6.924729824066162
Isola palanzano,44.437255,10.194488,7.753870964050293
Isola serafini,45.089969,9.93657,1.1207716464996338
Isolato Madesimo,46.443199,9.335009,14.072209358215332
Isolato spluga ISOLATO SPLUGA,46.443064,9.334613,13.50346851348877
Istrago,46.110463,12.880402,2.0269601345062256
Lana UP_LANA_1,46.6073775,11.1613274,2.2798116207122803
Lanzada UP_LANZADA_1,46.268585,9.877013,18.42635536193848
Lappago,46.890931,11.860181,15.97111701965332
Lasa,46.616614,10.700159,2.707461357116699
Lazzaro,43.69076,12.812658,6.265003681182861
Le piane,44.142257,11.163814,7.711065769195557
Levane,43.552147,11.588433,2.6243231296539307
Ligonchio ozola,44.316254,10.341393,12.368773460388184
Lovero,46.23777778,10.21527778,16.367021560668945
Malga ciapela,46.43392,11.976792,14.79589557647705
Mallero,46.168995,9.869149,4.145018577575684
Mandela,42.025524,12.996287,12.906411170959473
Mantelera,45.929593,10.308663,13.465842247009276
Marlengo,46.65261772,11.14545822,4.862593650817871
Masino,46.164292,9.644944,1.8544546365737915
Mazzunno ,45.91083333,10.12388889,24.772300720214844
Maën Cignana,45.868104,7.6147242,12.95146369934082
Maën Perreres,45.8717692,7.6067958,22.91853904724121
Meduno,46.2180556,12.7980556,7.635941982269287
Mese UP_MESE_1,46.304613,9.376503,10.99913215637207
Molare,44.613917,8.606257,4.451699256896973
Moline,46.058609,11.786595,12.178226470947266
Monastero,46.171791,9.430139,1.2097244262695312
Montelungo,41.405919,13.985517,4.776793003082275
Montjovet,45.707963,7.67411,6.476665496826172
Montorio UP_MONTORIO_1,42.58555556,13.70888889,8.167989730834961
Morasco,46.376886,8.425713,10.36261749267578
Morino,41.87305556,13.45583333,9.154990196228027
Mucone,39.4716,16.4056,20.95267868041992
Muschioso,44.295555,10.570198,5.648621082305908
Muzzone Coghinas ,40.719766,9.101024,2.8033366203308105
Naturno UP_CNTRLNTRNO_11,46.651148,10.993403,10.210162162780762
Nazzano,42.20055556,12.61138889,2.5105092525482178
Nembia,46.076602,10.908474,8.356797218322754
Nove,45.9766667,12.3033333,2.175956010818481
Nus,45.7395178,7.4459142,10.838152885437012
Orichella Timpagrande Calusia UP_ORTICA_1,39.17553,16.780345,20.586959838867188
Orte,42.517131,12.523069,10.253277778625488
Ozieri Monte Lerno,40.585962,9.001224,8.967735290527344
Paisco,46.030996,10.345862,6.090351581573486
Palazzo,39.799101,15.90748,18.97128868103028
Palazzolo sull'Oglio,45.61888889,9.90111111,4.1250529289245605
Pallanzeno,46.04202073,8.259487152,4.3426055908203125
Pantano d'avio,46.178199,10.329159,4.736392498016357
"Paterno' c,le",40.2333333,15.2333333,6.928210258483887
Pedesina,46.08189,9.549444,20.434064865112305
Pelos,46.5041667,12.4736111,9.49317455291748
Penna,43.417645,11.723338,10.697629928588867
Perreres,45.876066,7.624305,12.086010932922363
Pescara,42.213736,13.913504,4.432285785675049
Pian della rocca,43.978948,10.545703,5.47898530960083
Piedimulera,46.02408493,8.258972168,9.963563919067385
Pietraporzio,44.343724,7.035322,12.922731399536133
Pieve vergonte,46.012976,8.260816,7.494575977325439
Pizzone,41.672525,14.036415,11.864143371582031
Pont st. martin,45.595361,7.794514,2.4961535930633545
Pont ventoux,45.141299,6.962786,18.70229721069336
Ponte Vizzà,44.250215,9.679784,13.899110794067385
Ponte annibale,41.099714,14.220126,1.779404878616333
Ponte gardena,46.597121,11.530879,12.988265991210938
Ponte malon,46.5555556,12.4380556,12.420467376708984
Ponte marm,46.376886,8.425713,10.36261749267578
Pontecorvo,41.382916,13.686911,10.123798370361328
"Poschiavino c,le",46.203898,10.133854,5.032805442810059
Pracomune,46.5478079,11.0070771,11.523902893066406
Prati vizze,46.85,11.3833333,18.65829467773437
Predazzo,46.308814,11.599686,4.109560966491699
Premesa,46.56662,11.56098,6.778189182281494
Presenzano UP_PRESENZAN_1 - Presenzano (Domenico Cimarosa) Pumped Storage Power Plant Italy,41.380906,14.09146,5.3729448318481445
Provvidenza UP_PROVVIDEN_1,42.511133,13.410606,14.93158721923828
Quart,45.740261,7.466604,7.713799953460693
Quero,45.921807,11.9315,5.140485763549805
Quincinetto,45.56296,7.807315,7.949286937713623
Radicone Troina,37.829642,14.576644,12.739229202270508
Regoledo,46.135091,9.551643,1.5394864082336426
Resio,45.925692,10.250862,2.5130093097686768
Rio pusteria,46.8333333,11.6166667,15.019105911254885
Rio riva,46.920333,11.954483,11.50296688079834
Riva garda nuovo,45.883103,10.837735,13.567793846130373
Roncovalgrande UP_RONCOVALG_1PS - Roncovalgrande Pumped Storage Power Plant Italy,46.067588,8.731877,12.499345779418944
Rovesca,46.060376,8.114612,8.289056777954102
"S,silvestro",46.149311,11.789193,10.267205238342283
S. floriano UP_SFLORIANO_2,46.290466,11.245401,7.79771089553833
S.fiorano,46.049856,10.351457,5.273016452789307
S.massenza - Vezzano molveno UP_S MASS CL_1,46.067653,10.983605,8.952345848083496
Sagittario nuovo,41.99383,13.803905,12.976396560668944
Saint-Clair,45.7425728,7.6221486,11.58553409576416
Salbertrand - Chiomonte,45.12167,6.979784,14.271820068359377
Salisano,42.259328,12.745778,14.226943969726562
Salsominore,44.643854,9.496569,8.431355476379395
Sampeyre,44.579631,7.184521,10.093998908996582
San Michele Caroso Borzonasca,44.42463,9.395171,16.80364990234375
Sanfront,44.647034,7.321022,3.44157338142395
Sarentino,46.64352,11.355774,7.345864772796631
Satriano,38.666883,16.481205,13.671250343322754
Saviner,46.43392,11.976792,14.79589557647705
Seled glorenza SELED GLORENZA,46.6879187,10.5465492,5.827301979064941
Sendren,45.775066,7.826612,7.5533342361450195
Signayes,45.73736,7.316601,3.4627363681793213
Sistema Alto Flumendosa Bau Muggeris Sa Teula,39.9622222,9.5055556,12.485841751098633
Somplago UP_TAGLIAMENTO_1,46.343237,13.067161,10.680761337280272
Sondrio UP_SONDRIO_1,46.173,9.8876,7.599549770355225
Sorio nuova,45.44213,12.34014,2.270707607269287
Sospirolo,46.1394444,12.0677778,8.721232414245605
Soverzene UP_SOVERZENE_1,46.201029,12.302334,11.201732635498049
Sperando,44.027651,10.765107,11.718950271606444
Spigno Monferrato,44.539551,8.338876,9.855141639709473
Stanga,46.1111111,12.1002778,5.130232334136963
Stazzona,46.203898,10.133854,5.032805442810059
Storo,45.84924956,10.58022022,9.90321445465088
Suio,41.240815,13.932818,5.837982177734375
Suviana,44.170457,11.088812,9.71613311767578
Taio S.Giustina Mezzocorona UP_NOCE_1,46.326132,11.063244,8.685627937316895
Taloro (Gusana - Cucchinadorza - Benzone) UP_TALORO1_1 - Tumuele Baddu Ozzana,40.127148,9.140644,7.597458362579346
Tanagro,40.543612,15.44886,7.949950218200684
Teglia,44.375151,9.878882,3.5399484634399414
Telessio - Eugio - Rosone,45.433313,7.417422,19.56890869140625
Tirso,40.032651,8.896729,7.02571964263916
Torbole UP_TORBOLE_1,45.882608,10.882742,8.50687026977539
Tornavento,45.59677,8.754735,1.9506431818008425
Torrent,45.682972,8.708733,3.296239852905273
Torrite,44.12125,10.404598,3.4482879638671875
Triano,42.360941,14.138007,2.375849962234497
Tusciano,40.657211,15.02305,12.71135425567627
UP_SGIACOMO_3,42.553001,13.556,20.24285888671875
Val noana,46.149311,11.789193,10.267205238342283
Valpelline UP_VALPELLIN_1,45.825196,7.333163,14.991697311401367
Vaprio D'Adda,45.576941,9.535214,3.981370687484741
Varzo,46.20668,8.252412,7.8415374755859375
Venamartello,42.769944,13.410185,14.45541763305664
Venaus UP_VENAUS_1 (Venasco),45.161887,7.008396,10.874556541442873
Verampio,46.210781,8.320614,7.526350975036621
Verres,45.666562,7.689111,4.336014270782471
Villa,41.961334,14.342717,16.27275848388672
Villa rinaldi,46.0347222,12.6791667,1.3959391117095947
Vinadio,44.309025,7.176025,12.828690528869627
"Vizzola t,",45.6317,8.6865,5.795792102813721
Vobarno,45.640087,10.503473,4.854790687561035
Volturno,41.625824,14.089016,2.939402341842652
Zevio,45.372086,11.129292,1.530229926109314
Zuino,45.712165,7.882814,10.701685905456545
HC LUMBARDHI 1 2 Belaja DECANI,42.58880928,20.17900745,19.195384979248047
Ujmani,42.940311,20.652053,7.368037700653076
Kegums hpp Kegums HPP - Kegums Hydroelectric Power Plant Latvia,56.7405,24.7113,1.2260916233062744
Plavinas hpp Plavinas HPP - Plavinas Hydroelectric Power Plant Latvia,56.583,25.2394,2.378117322921753
Riga HPP,56.94600412,24.10589218,2.5596933364868164
Kaunohe Kauno KHE------HA1 - Kaunas Hydroelectric Power Plant Lithuania,54.87414,24.0,1.66584575176239
Kruonis & extension Kruonio KHAE-----HA1 - Kruonis Pumped Storage Hydroelectric Power Plant Lithuania,54.797866,24.248169,3.321119546890259
Hydropower Plant CHE-Costesti,47.8381,27.2246,2.531516790390014
Hydropower Plant Dubasari,47.2778,29.123,1.881336688995361
HE Glava Zete,42.6,18.98,13.452271461486816
Perucica Hydroelectric Power Plant Montenegro - Perucica Hydroelectric Power Plant Montenegro,42.6718,18.9951,12.855632781982422
Piva_G1 - Piva (Mratinje) Hydroelectric Power Plant Montenegro,43.272999,18.841999,25.10414123535156
Globocica (Crn Drim) Hydroelectric Power Plant Macedonia,41.3371,20.6347,18.462621688842773
Kalimantsi Hydroelectric Power Plant Macedonia - Kalimantsi Hydroelectric Power Plant Macedonia,41.97115,22.57809,13.044219970703123
Kozjak Hydroelectric Power Plant Macedonia - Kozjak Hydroelectric Power Plant Macedonia,41.8792,21.1921,14.19187355041504
Matka Hydroelectric Power Plant Macedonia - Matka Hydroelectric Power Plant Macedonia,41.9528,21.2982,19.819469451904297
Raven Hydroelectric Power Plant Macedonia - Raven Hydroelectric Power Plant Macedonia,41.7791,20.8563,5.43219518661499
Spilje Hydroelectric Power Plant Macedonia,41.4936,20.5054,7.722288131713867
Sveta Peka Hydroelectric Power Plant Macedonia - Sveta Peka Hydroelectric Power Plant Macedonia,41.9249,21.2647,24.50294685363769
TIKVES G1 - Tikves Hydroelectric Power Plant Macedonia,41.404999,21.936001,14.205690383911133
VRUTOK G1 -  Mavrovo Vrutok Hydroelectric Power Plant Macedonia,41.771,20.84,11.334031105041504
Vrben Hydroelectric Power Plant Macedonia - Vrben Hydroelectric Power Plant Macedonia,41.7166,20.7219,15.830387115478516
Aall-Ulefoss,59.281502,9.253044,4.967258930206299
Adamselv,70.409578,26.701878,9.92278289794922
Alta krv,69.717916,23.795677,11.998614311218262
Andåsfossen,65.822425,13.259879,10.90086555480957
Askerudfoss,60.20311,10.342111,7.80889368057251
Aunfoss,64.610022,12.578041,4.285824298858643
Aura,62.664258,8.514969,17.613140106201172
Aurland I,60.8525,7.300704,25.360397338867188
Aurland II H,60.805201,7.377305,16.675430297851562
Aurland II L,60.804331,7.378572,16.70041275024414
Aurland III,60.798131,7.571407,14.919665336608888
Aurland IV (Vangen),60.901828,7.178971,13.170162200927734
Aurland V (Reppa),60.804002,7.35285,20.87433815002441
Bagn,60.827132,9.548789,11.339029312133787
Bardufoss,69.043788,18.589681,5.052295684814453
Befring,61.609102,6.635326,7.884780406951904
Begna,60.202559,10.249582,4.57907247543335
Bele,63.017618,8.527644,9.968850135803224
Bergerfoss,60.227748,10.376135,7.0212507247924805
Bergsbotn,69.433207,17.483038,2.663362979888916
Bergselva,69.299368,19.985893,9.947296142578123
Bergstø,59.906073,6.497474,12.581321716308594
Berild,62.447595,7.487445,6.643155574798584
Berlifoss,58.945844,8.482479,6.4693379402160645
Bingsfoss,59.989971,11.264708,3.3785269260406494
Bjelland,58.405782,7.523531,8.413262367248535
Bjerka,66.062707,13.997822,10.092731475830078
Bjordalen,59.674243,8.558921,6.13127326965332
Bjølvo,60.440065,6.406111,22.8280086517334
Bjørdal,62.134077,6.298791,3.088252782821656
Bjørgelva,69.144622,17.945353,10.024466514587402
Bjørkåsen,68.327861,16.786002,4.49025297164917
Bjørndalen,61.821713,5.799066,10.98195743560791
Bjørndalselva,61.5096,6.287082,6.8680830001831055
Blådalselva,60.764629,5.385733,6.592024326324463
Blåfalli III H,59.874602,6.073856,13.480728149414062
Blåfalli III L,59.874725,6.074131,13.675463676452637
Blåfalli IV,59.930933,6.197613,12.67408561706543
Blåfalli V,59.919097,6.187562,10.656852722167969
Blåfalli Vik,59.844023,5.994117,16.89445686340332
Boen Foss,58.245048,8.1401,7.667263984680176
Bogna,64.228736,12.025878,8.506656646728516
Borgund,61.061044,7.822617,13.438694953918455
Borregaard,59.276365,11.129869,4.185392379760742
Braskereidfoss,60.706254,11.791752,3.89346981048584
Bratsberg,63.357887,10.447937,10.169713020324709
Brattingfoss,64.046234,11.082015,7.315639019012451
Brattset,62.802952,10.017076,11.50151252746582
Breiava,59.159053,6.612866,8.721981048583984
Breivikelva,67.054756,14.478863,10.24641227722168
Brokke,59.12481,7.5063,8.068702697753906
Brulandsfoss,61.435682,5.915368,8.784459114074707
Brunstad,62.284418,6.67713,8.019094467163086
Bruvollelva,64.266277,12.294282,5.126667022705078
Brødbølfoss,60.033452,12.371142,2.5554957389831543
Byafossen,64.038142,11.552689,4.849921703338623
Byrkjelo,61.733639,6.508575,2.4151179790496826
Byrte,59.496878,7.829058,15.240942001342772
Båtsvatn,68.090128,17.716649,5.440252780914307
Bøhnsdalen,60.286995,11.194128,5.865328788757324
Bøylefoss,58.596229,8.716276,6.085365295410156
Daja,67.082708,16.055171,5.160149574279785
Dale (Volda),62.063379,5.926892,8.892441749572754
Dale II,60.581955,5.823857,21.551328659057617
Dalelva,60.12831,6.233554,8.492498397827148
Dalsfos,58.96678,9.313175,6.708343982696533
Dalvatn,59.690494,6.570213,12.053521156311035
Dauremål,61.829094,5.78213,8.366601943969727
Deveggåe,60.251962,8.83648,4.44467830657959
Dittielva,68.656321,18.784474,5.410294055938721
Dividalen,68.875556,19.560557,7.674914836883545
Djupdal,59.939501,9.339152,8.389559745788574
Dokka,60.810641,10.135008,7.316349983215332
Dokkelva,62.679671,8.137279,9.501272201538086
Dragefossen,67.023919,15.321611,9.838634490966797
Driva,62.627288,8.893746,21.48237419128418
Duge,59.128899,6.892177,8.102179527282715
Duvedalen,60.960885,5.48906,11.274459838867188
Dversetelva,67.161093,15.405711,8.208321571350098
Dynjanfoss,58.951934,8.394045,16.416019439697266
Dyrdalselva,61.116097,6.01307,15.347541809082031
Dyrnesli,61.204094,5.811217,11.949360847473145
Døla,63.951327,11.65664,6.06757402420044
Døvikfoss,59.885624,9.909036,4.048840522766113
Egge,61.683966,6.521126,7.751640796661377
Eid,60.720717,9.713376,5.36810827255249
Eidefossen,61.8037,9.303697,7.157828330993652
Eidsdal,62.225603,7.143688,9.695287704467772
Eidsfoss,59.297123,9.219933,7.657634258270264
Eidsfossen,61.756715,6.245702,6.4934186935424805
Eikelandsosen,60.255341,5.74083,15.61631679534912
Einunna,62.231331,10.342027,5.237357139587402
Eiriksdal,61.238651,6.159359,21.169553756713867
Ekkjestølen,59.791456,6.767096,9.268978118896484
Eldao,61.46122,7.03845,5.449793338775635
Eldrevatn,61.01993,8.127023,3.5530354976654053
Ellenelva,69.380694,19.644744,3.81246018409729
Embretsfoss,59.902164,9.925332,5.881558418273926
Engeset,62.264103,6.860074,6.959040641784668
Evanger,60.662252,6.118739,10.495227813720703
Evenstad,58.543204,8.673748,6.4001054763793945
Fagerli,67.116045,16.067266,5.684870719909668
Fagervollan,66.375658,13.657311,14.220614433288574
Fall,60.678333,10.352728,2.1065008640289307
Faslefoss,60.958423,9.300065,6.393187046051025
Fausa II,62.357548,6.894803,12.768003463745115
Fellesanlegget Kykkelsrud-Fossumfoss,59.579898,11.100725,4.340829849243164
Finndøla,59.187073,8.039687,7.556532859802246
Finså,58.65991,6.698752,8.49000072479248
Fiskløysa,64.465473,14.03276,2.6641323566436768
Fivelandselva,59.674717,6.418735,11.872620582580566
Fjellet,59.400865,9.550383,9.619418144226074
Fjelna,63.199304,9.006507,3.812652349472046
Fjone,59.21679,8.451892,6.908549308776856
Fjæremsfoss,63.321965,10.436126,7.292684555053711
Flatenfoss 2,58.629922,8.688104,3.6651980876922607
Flatenfoss 3,58.629862,8.687982,3.4495558738708496
Flittig,59.323002,9.53647,8.403313636779785
Flørli,59.010982,6.445127,18.96517562866211
Follafoss,63.986371,11.094741,9.33813762664795
Follsjå,59.659779,9.213667,4.773708343505859
Forneselva,69.596644,19.903016,2.3137364387512207
Forsanvatn,67.950665,15.654038,2.6647863388061523
Forsland,66.074163,13.047689,5.369757175445557
Forså,66.951346,14.2253,5.503855228424072
Fossan,63.027127,11.70028,3.802755117416382
Fossan,68.662854,17.697002,3.802755117416382
Fossbråten,60.976724,9.295138,10.563865661621094
Fossheim,61.579621,6.502653,13.27034854888916
Fossmark,58.976905,6.24297,9.068942070007324
Fossmark,60.51216,5.725404,9.068942070007324
Framruste,61.937434,7.886853,12.750900268554688
Fritzøe,59.052673,10.018279,4.911399841308594
Frøland,60.384643,5.806852,12.646470069885254
Frøystul,59.824603,8.345011,4.823063850402832
Funna,63.440244,11.742539,7.260237693786621
Funnefoss,60.167127,11.529376,2.68954873085022
Furegardane,60.636372,6.17251,17.782669067382812
Furset,62.282863,6.884733,8.415434837341309
Fykanvannet,66.796795,14.000749,13.131735801696776
Gamlebrofoss,59.657714,9.651615,3.5883421897888184
Gandvik,70.014732,29.115253,8.573546409606934
Gaudøla,62.685993,8.416823,3.714089393615722
Gaula,62.802846,11.370119,5.026771545410156
Gausbu,59.367561,7.892581,5.623295307159424
Gausvik I,68.608998,16.493108,4.068175315856934
Geithusfoss,59.928859,9.963443,3.6544406414031982
Geitåni,60.649557,6.007385,17.755252838134766
Gire,60.501992,9.136954,11.582465171813965
Gisnafallet,62.694766,9.941145,5.104968070983887
Gjerdsvika,62.256071,5.583926,3.5739262104034424
Gjesdal,61.487222,6.120527,4.34801197052002
Gjetingsdalen,60.138493,6.240125,7.632791996002197
Gjuva,60.929668,8.422985,8.881150245666504
Gjønaelva,60.260097,5.865826,9.930264472961426
Glomfjord,66.796875,14.000939,14.422040939331056
Gosland,60.608276,6.344046,5.833717346191406
Govddesåga,66.923648,14.393596,8.51678466796875
Grana,62.915995,9.680167,6.624790668487549
Gravfoss I,59.931023,9.945466,6.222105503082275
Gravfoss II,59.929421,9.946417,6.411929130554199
Gresslifoss,63.053018,11.489542,8.129664421081543
Grunnåi,59.517958,8.671041,16.219635009765625
Grytendal,65.184825,12.798047,11.222983360290527
Grytneselva,62.723486,8.114792,10.56209659576416
Gryto,60.414314,6.25049,10.72577953338623
Grytten,62.500671,7.776139,21.737756729125977
Grytåga,65.803544,12.72901,7.840883731842041
Gråsjø,62.933703,9.125257,4.696143627166748
Grøa,62.639218,8.730667,17.839853286743164
Grønsdal,60.44001,5.860706,13.880064010620115
Grønvollfoss,59.658549,9.207749,6.47148323059082
Grøslandselva,60.417901,9.375481,8.164920806884766
Grøvla,61.499777,5.975762,6.718846797943115
Gudåa,63.438872,11.616029,7.138885021209717
Hafslund,59.274985,11.129381,4.314164161682129
Hakavik,59.624806,9.953291,7.607489109039307
Hammeren,59.996669,10.749974,5.391653537750244
Hanefoss,58.530183,8.334636,6.273981094360352
Hardeland H,59.657666,6.096468,12.066279411315918
Hardeland K,59.657561,6.096339,13.113961219787598
Harpefossen,61.581624,9.842172,9.539510726928713
Hatlestad,61.384128,6.737623,5.736988544464111
Haugafossen,60.28032,6.264236,14.708970069885254
Haugfoss,59.913781,9.885792,6.437011241912842
Haukeli,59.732555,7.544277,17.70009994506836
Haukland,58.465032,6.544322,5.905241966247559
Haukrei,59.204847,7.835123,7.030590534210205
Heggmoen,67.355703,14.8518,5.26826810836792
Hegsetfoss,63.164753,11.231371,10.64200496673584
Hekni,58.996124,7.54686,6.838064193725586
Helganes,59.499145,6.57497,13.989781379699709
Helgheim,61.561844,6.403492,5.613073348999023
Helgåa,62.061383,5.752021,8.232582092285156
Hellandsfoss,60.83077,5.881864,13.003195762634276
